,source,label,message_idx,author,time,text,translated text
404,PJ chats,1,4,decoy,13:33,I need to get off here and finish school stuff bfore my mom starts investigating. I will try to get back back on bfore dance but if not will get on early tomorrow :):),"decoy: 나는 여기서 나가서 엄마가 조사하기 전에 학교 일을 마쳐야 해. 춤 연습 전에 다시 들어오려고 할 거지만, 안 되면 내일 일찍 들어올게. :) :)  "
405,PJ chats,1,4,Billy Joe,13:33,i wish there was something i could do to make you trust me..,Billy Joe: 너가 나를 믿게 할 수 있는 방법이 있었으면 좋겠어.  
406,PJ chats,1,4,decoy,13:33,They are small but ok think lol,"decoy: 작지만 괜찮아, 하하.  "
407,PJ chats,1,4,Billy Joe,13:34,Delete all your gmail and text messages,Billy Joe: 너의 모든 Gmail과 문자 메시지를 삭제해.  
408,PJ chats,1,4,Billy Joe,13:34,I like them small,Billy Joe: 나는 작은 게 좋아.  
409,PJ chats,1,4,Billy Joe,13:35,Tomorrow....uuhhhhhh :):(,Billy Joe: 내일.... 우우우.. :(  
410,PJ chats,1,4,decoy,13:38,Good:) I will I promise !!! <3,"decoy: 좋아 :) 나는 그렇게 할게, 약속해!!! <3  "
411,PJ chats,1,4,Billy Joe,13:39,What tomorrow,Billy Joe: 내일 뭐 할 거야?  
412,PJ chats,1,4,decoy,13:40,I will delete texts and pics promise and will try to see if I can come tomorrow ok,"decoy: 나는 문자와 사진을 삭제할 거고, 내일 올 수 있는지 확인해볼게, 알겠지?  "
413,PJ chats,1,4,Billy Joe,13:41,around what time..after 4 Rite?,Billy Joe: 대략 몇 시에.. 4시 이후지?  
414,PJ chats,1,4,decoy,13:43,Idk I am checking ok what's best,"decoy: 잘 모르겠어, 확인 중이야. 뭐가 제일 좋은지.  "
415,PJ chats,1,4,Billy Joe,13:44,Problem After 4,Billy Joe: 문제는 4시 이후야.  
416,PJ chats,1,4,decoy,13:44,I will do my best kk and let u know,"decoy: 최선을 다할게, 알겠어, 알려줄게.  "
417,PJ chats,1,4,Billy Joe,13:44,But if i had a couple hours notice..i could probably skip out on the later part of the day,Billy Joe: 하지만 만약 내가 몇 시간 전에 알게 된다면.. 아마도 하루의 후반부는 건너뛸 수 있을 거야.  
418,PJ chats,1,4,decoy,13:45,Ok will try 4 bfore,"decoy: 알겠어, 4시 전에 시도해볼게.  "
419,PJ chats,1,4,Billy Joe,13:45,If u don't have dance tomorrow..anytime after 4,Billy Joe: 만약 내일 춤 연습이 없다면.. 4시 이후 언제든지.
420,PJ chats,1,4,decoy,13:48,Kk,알겠어.
421,PJ chats,1,5,decoy,16:06,Hey u still around,"decoy: 안녕, 아직도 있어?  "
422,PJ chats,1,5,Billy Joe,16:06,Y,Billy Joe: 응.  
423,PJ chats,1,5,decoy,16:07,I am getting ready to leave for dance but my mom will be out tomorrow after noon,"decoy: 나는 춤 연습하러 나갈 준비 중인데, 내일 오후에 엄마가 나가실 거야.  "
424,PJ chats,1,5,Billy Joe,16:07,Hey someone called my cell but I didn't answer..number was from laurenceburg Indiana..Omg Ur dad don't live there Dose he...just that no one calls my cell that I don't kno.,"Billy Joe: 누군가 내 휴대폰에 전화했는데, 나는 받지 않았어.. 번호는 로렌스버그 인디애나에서 왔어.. 세상에, 네 아빠 거기 살지 않지? 아무도 내가 모르는 번호로 내 휴대폰에 전화하지 않아.  "
425,PJ chats,1,5,Billy Joe,16:08,What after 12,Billy Joe: 12시 이후에?  
426,PJ chats,1,5,decoy,16:08,Noooo my Dad lives in PA lol,"decoy: 아니, 내 아빠는 펜실베이니아에 살아, 하하.  "
427,PJ chats,1,5,Billy Joe,16:09,So Ur saying Ur mom leaves around 12?,Billy Joe: 그럼 네 엄마가 12시쯤 나간다는 거야?  
428,PJ chats,1,5,decoy,16:09,My mom has to go to her office around 12:30 for the afternoon so I can come to the park if u can and still wanna,"decoy: 내 엄마는 오후 12시 30분쯤 사무실에 가야 해서, 네가 가능하고 가고 싶다면 공원에 올 수 있어.  "
429,PJ chats,1,5,decoy,16:10,I am freaking out lol,"decoy: 나 지금 미치겠어, 하하.  "
430,PJ chats,1,5,Billy Joe,16:10,If Ur serious..I can call my boss. And take off early..,Billy Joe: 네가 진심이라면.. 나는 내 상사에게 전화할 수 있어. 일찍 퇴근할 수 있도록.  
431,PJ chats,1,5,decoy,16:11,U really would? I can for real. Once she leaves I can just walk over to the park,decoy: 정말 그렇게 해줄 거야? 나는 진짜로 할 수 있어. 그녀가 나가면 그냥 공원으로 걸어갈 수 있어.  
432,PJ chats,1,5,Billy Joe,16:11,But u will probably change Ur mind tomorrow. Or tell me Ur mom didn't leave..and I call the boss for nothing..r U sure baby,"Billy Joe: 하지만 내일 너는 아마 마음을 바꿀 거야. 아니면 네 엄마가 나가지 않았다고 말할 거고.. 내가 상사에게 전화한 게 헛수고가 될 거야.. 확실해, 아기야?  "
433,PJ chats,1,5,decoy,16:12,Yes I am I swear I have been trying to fig this out for 2 days,"decoy: 응, 나는 확실해. 이걸 해결하려고 2일 동안 노력해왔어.  "
434,PJ chats,1,5,Billy Joe,16:12,Unwilling be there if Ur not lieing or back out on me..if you don't go...I won't trust U to me meet Ever again..U swear?,Billy Joe: 네가 거짓말하지 않거나 나를 배신하지 않는다면 거기 있을 거야.. 만약 너가 가지 않으면.. 나는 다시는 너를 믿지 않을 거야.. 정말 약속해?  
435,PJ chats,1,5,decoy,16:12,As long as I am back around the time she gets home it will be totally fine,decoy: 내가 그녀가 집에 돌아오는 시간쯤에 돌아온다면 완전히 괜찮을 거야.  
436,PJ chats,1,5,Billy Joe,16:13,Cause I would have to call now so I can get off earlier tomorrow,Billy Joe: 왜냐하면 나는 지금 전화해야 해서 내일 더 일찍 퇴근할 수 있어.
437,PJ chats,1,5,decoy,16:13,I swear I will go,"decoy: 맹세해, 나는 갈 거야.  "
438,PJ chats,1,5,decoy,16:13,I will I promise,"decoy: 나는 갈 거야, 약속해.  "
439,PJ chats,1,5,Billy Joe,16:13,What time Dose she Come back,Billy Joe: 그녀가 몇 시에 돌아와?  
440,PJ chats,1,5,decoy,16:13,Like around 5:30,decoy: 대략 5시 30분쯤.  
441,PJ chats,1,5,Billy Joe,16:14,Plz keep Ur promiss and I swear U can trust me..,"Billy Joe: 제발 약속을 지켜줘, 그리고 나는 네가 나를 믿을 수 있다고 맹세해.  "
442,PJ chats,1,5,Billy Joe,16:14,Omg..we hve a few hours,Billy Joe: 세상에.. 우리는 몇 시간 남았어.  
443,PJ chats,1,5,decoy,16:14,I will just please promise me that u r really nice,"decoy: 나는 갈 거야, 제발 네가 정말 착하다고 약속해줘.  "
444,PJ chats,1,5,Billy Joe,16:14,What u gonna wear baby,"Billy Joe: 아기야, 너 뭐 입을 거야?  "
445,PJ chats,1,5,Billy Joe,16:14,I'm very Nice..promise,Billy Joe: 나는 정말 착해.. 약속해.  
446,PJ chats,1,5,decoy,16:14,U seem nice I want to trust that you are,"decoy: 너는 착해 보이고, 네가 정말 그렇기를 믿고 싶어.  "
447,PJ chats,1,5,decoy,16:15,What should I wear,decoy: 나는 뭐 입어야 할까?  
448,PJ chats,1,5,Billy Joe,16:15,Thonng...,Billy Joe: 끈 팬티...  
449,PJ chats,1,5,Billy Joe,16:15,Do u have a silk one,Billy Joe: 실크로 된 거 있어?  
450,PJ chats,1,5,decoy,16:15,Ok what color,"decoy: 오케이, 어떤 색으로?  "
451,PJ chats,1,5,decoy,16:15,I think so lol,"decoy: 그런 것 같아, 하하.  "
452,PJ chats,1,5,Billy Joe,16:15,U pick....,Billy Joe: 네가 골라...
453,PJ chats,1,5,Billy Joe,16:16,Or lace,Billy Joe: 아니면 레이스.  
454,PJ chats,1,5,decoy,16:16,Ok:),decoy: 오케이 :)  
455,PJ chats,1,5,Billy Joe,16:16,Pink is Hot..or white..it's up to u,Billy Joe: 핑크가 섹시해.. 아니면 흰색.. 너에게 달려 있어.  
456,PJ chats,1,5,decoy,16:17,Ok I will I am excited and nervous and so many things lol,"decoy: 오케이, 나는 그렇게 할 거야. 신나고 긴장되고 여러 가지 감정이야, 하하.  "
457,PJ chats,1,5,Billy Joe,16:17,I don't kno if u wear a skirt if anyone at the park would be suspeciace,Billy Joe: 네가 치마를 입으면 공원에서 누군가 의심할지 모르겠어.  
458,PJ chats,1,5,decoy,16:17,So what time u thinking u can come,decoy: 그럼 몇 시쯤 올 수 있을 것 같아?  
459,PJ chats,1,5,Billy Joe,16:17,It's normal to be nervous.,Billy Joe: 긴장하는 건 정상이지.  
460,PJ chats,1,5,Billy Joe,16:18,I'm gonna start walking up that way around noon.,Billy Joe: 나는 정오쯤 그쪽으로 걸어갈 거야.  
461,PJ chats,1,5,decoy,16:18,People wear skirts all the time lol maybe I can wear leggings under,"decoy: 사람들은 항상 치마를 입어, 하하. 아마 레깅스를 그 아래에 입을 수 있을 거야.  "
462,PJ chats,1,5,Billy Joe,16:18,Omg..good idea...leggins and skirt over,Billy Joe: 세상에.. 좋은 생각이야... 레깅스 위에 치마.  
463,PJ chats,1,5,Billy Joe,16:18,No bra ok....none,"Billy Joe: 브라는 안 해도 돼, 알겠지... 아무것도.  "
464,PJ chats,1,5,Billy Joe,16:19,Want my hands on Ur titties....yeaaaaa,Billy Joe: 내 손이 네 가슴에 닿기를 원해... 예!  
465,PJ chats,1,5,decoy,16:19,Ok I gotta go to dance but I promise and swear I will be there,"decoy: 오케이, 나는 춤 연습하러 가야 하지만, 약속하고 맹세할게, 나는 거기에 있을 거야.  "
466,PJ chats,1,5,decoy,16:19,Ok where will u be in the park and can u wear a certain color shirt so I don't get confused,"decoy: 오케이, 공원에서 어디에 있을 거고, 혼동되지 않도록 특정 색의 셔츠를 입을 수 있어?  "
467,PJ chats,1,5,decoy,16:19,Ok no bra lol,"decoy: 오케이, 브라는 안 해, 하하.  "
468,PJ chats,1,5,Billy Joe,16:20,Text me tomorrow around noon ok,"Billy Joe: 내일 정오쯤 문자해줘, 알겠지?"
469,PJ chats,1,5,Billy Joe,16:21,Shave fresh tonight...lol,Billy Joe: 오늘 밤 깔끔하게 면도해... 하하.  
470,PJ chats,1,5,decoy,16:21,Lol ok. Ok shave like u said?,"decoy: 하하, 알겠어. 네가 말한 대로 면도할까?  "
471,PJ chats,1,5,Billy Joe,16:21,Just a little stripe...can u?,Billy Joe: 그냥 조금 줄만 남겨줘... 할 수 있어?  
472,PJ chats,1,5,Billy Joe,16:22,Omg..I hope I can trust U. And u haven't told anyone..I'm nervous too,Billy Joe: 세상에.. 네가 나를 믿을 수 있기를 바래. 그리고 아무에게도 말하지 않았지.. 나도 긴장돼.  
473,PJ chats,1,5,decoy,16:22,U want me to text u as I am leaving to walk there? Yes I think I can so a stripe lol,"decoy: 내가 나가서 걸어갈 때 너에게 문자해줄까? 응, 줄을 남길 수 있을 것 같아, 하하.  "
474,PJ chats,1,5,decoy,16:22,Do a stripe lol,"decoy: 줄을 남겨, 하하.  "
475,PJ chats,1,5,decoy,16:22,Nobody R u crazy lol,"decoy: 아무도 아니야, 미쳤어? 하하.  "
476,PJ chats,1,5,decoy,16:22,How will I find u,decoy: 어떻게 너를 찾을 거야?  
477,PJ chats,1,5,Billy Joe,16:23,We can meet up as soon as I kno Ur there..don't kno yet. Will check it out tomorrow ok..,"Billy Joe: 네가 거기에 도착하면 바로 만날 수 있어.. 아직은 잘 모르겠어. 내일 확인해볼게, 알겠지?  "
478,PJ chats,1,5,decoy,16:24,Ok I don't wanna text near my mom cause I might look funny I promise will all my heart I will be there. I will wear a black tee shirt so u can see me and know it's me kk,"decoy: 오케이, 엄마 근처에서 문자하고 싶지 않아. 이상하게 보일 수도 있으니까. 나는 진심으로 거기에 있을 거라고 약속할게. 검은색 티셔츠를 입을 거니까 너가 나를 보고 내가 맞다는 걸 알 수 있을 거야.  "
479,PJ chats,1,5,decoy,16:24,So u want me to text u from the park or before I leave,"decoy: 그럼 공원에서 문자해줄까, 아니면 나가기 전에?  "
480,PJ chats,1,5,Billy Joe,16:25,Before U leave the house ok.,"Billy Joe: 집을 나가기 전에 문자해줘, 알겠지.  "
481,PJ chats,1,5,decoy,16:25,I will text u tomorrow I am so excited to meet u please please be nice to me I am so new at this :),decoy: 내일 문자할게. 너를 만나는 게 너무 기대돼. 제발 나에게 잘해줘. 나는 이게 처음이라서 너무 긴장돼 :)  
482,PJ chats,1,5,Billy Joe,16:26,U kno the park better than me. Maybe we can meet at the pond area,Billy Joe: 너가 공원을 나보다 더 잘 알잖아. 아마 연못 근처에서 만날 수 있을 거야.  
483,PJ chats,1,5,Billy Joe,16:27,I will i swear...treat U like the flower U r,Billy Joe: 나는 약속할게... 너를 꽃처럼 대할 거야.  
484,PJ chats,1,5,Billy Joe,16:28,What color skirt..Jean..short or longer,"Billy Joe: 어떤 색의 치마를 입을 거야? 청바지, 짧은 거 아니면 긴 거?"
485,PJ chats,1,5,decoy,16:28,Yes I think there is like a little house there too ok gotta go yeah excited!,"decoy: 응, 거기 작은 집 같은 것도 있는 것 같아. 오케이, 가야 해. 정말 신나!  "
486,PJ chats,1,5,Billy Joe,16:29,Yea..cabin house..bye,Billy Joe: 응.. 오두막 집.. 잘 가.
487,PJ chats,1,6,decoy,10:01,y I would get in sooo much trouble,decoy: 나 진짜 큰일 날 것 같아  
488,PJ chats,1,6,decoy,10:02,r u trying to bail on me :(((,decoy: 나한테서 빠져나가려고 하는 거야 :(((  
489,PJ chats,1,6,Billy Joe,10:07,No,Billy Joe: 아니  
490,PJ chats,1,6,Billy Joe,10:07,I wanna go badly..trust me,Billy Joe: 나 정말 가고 싶어.. 믿어줘  
491,PJ chats,1,6,decoy,10:09,Good :))),decoy: 좋네 :)))  
492,PJ chats,1,6,Billy Joe,10:09,Just don't wanna get hauled off in a striped car with numbers on it cause U set me up. I get there and get the surprise of my life .,Billy Joe: 그냥 너가 나를 함정에 빠뜨려서 줄무늬 차에 번호가 붙은 채로 끌려가는 건 싫어. 내가 거기 가면 인생 최고의 서프라이즈를 받게 될 거야.  
493,PJ chats,1,6,decoy,10:10,me either OMG I would be in soo much trouble,decoy: 나도 OMG 진짜 큰일 날 것 같아  
494,PJ chats,1,6,Billy Joe,10:10,With u not being legal and u doing that. It's a possibility I've thought of..,Billy Joe: 너가 법적으로 문제가 있고 그런 일을 한다면. 내가 생각해본 가능성이야..  
495,PJ chats,1,6,Billy Joe,10:11,U would not be in trouble .,Billy Joe: 너는 문제가 되지 않을 거야.  
496,PJ chats,1,6,Billy Joe,10:11,They would see you as a hero Because i'm older .,Billy Joe: 그들은 너를 영웅으로 볼 거야. 내가 더 나이가 많으니까.  
497,PJ chats,1,6,decoy,10:12,my mom would ground me for life for even talkin,decoy: 내 엄마는 심지어 이야기하는 것만으로도 나를 평생 방에 가두겠지.  
498,PJ chats,1,6,Billy Joe,10:12,You don't even have to do anything wrong..just getting me there to meet you Isn't doing anything wrong on your part,Billy Joe: 너는 잘못된 일을 할 필요도 없어.. 나를 만나러 가는 것만으로도 너의 잘못이 아니야.
499,PJ chats,1,6,Billy Joe,10:13,But yes all i have thought about is being with you,Billy Joe: 하지만 내가 생각한 건 너와 함께 있는 것뿐이야.  
500,PJ chats,1,6,Billy Joe,10:13,Starting to feel something for you,Billy Joe: 너에게 뭔가 느끼기 시작했어.  
501,PJ chats,1,6,decoy,10:13,My mom wouldn't care...,decoy: 내 엄마는 신경 쓰지 않을 거야...  
502,PJ chats,1,6,Billy Joe,10:13,But I wanna trust you so bad,Billy Joe: 하지만 나는 너를 정말 믿고 싶어.  
503,PJ chats,1,6,decoy,10:14,I have feelings for u 2 :))),decoy: 나도 너에게 감정이 있어 :)))  
504,PJ chats,1,6,Billy Joe,10:15,"How do i know you haven't told your mom, and you're both trying to get me there..you have to admit anything is possible","Billy Joe: 어떻게 네가 엄마에게 말하지 않았고, 둘 다 나를 거기로 데려가려고 하는지 알 수 있어.. 모든 가능성을 인정해야 해.  "
505,PJ chats,1,6,Billy Joe,10:15,You do know its normal for me to think about this right..all of the possibilities and what could go wrong,Billy Joe: 나도 이걸 생각하는 게 정상이라는 거 알지.. 모든 가능성과 잘못될 수 있는 것들에 대해.  
506,PJ chats,1,6,decoy,10:15,I am trusting u not to kill me :),"decoy: 나는 너를 믿고 있어, 나를 죽이지 않겠다고 :)  "
507,PJ chats,1,6,Billy Joe,10:16,Omg..Yea Rite,"Billy Joe: OMG.. 그래, 맞아.  "
508,PJ chats,1,6,decoy,10:16,I understand jus don know what I can do...,"decoy: 나는 이해해, 하지만 내가 뭘 할 수 있을지 모르겠어...  "
509,PJ chats,1,6,Billy Joe,10:16,You have my phone number and your mom has my phone records. My sisters boyfriends gmail account,"Billy Joe: 너는 내 전화번호를 알고 있고, 네 엄마는 내 전화 기록을 가지고 있어. 내 여동생의 남자친구의 Gmail 계정도.  "
510,PJ chats,1,6,Billy Joe,10:17,We're still going to meet today i just hope everything will be ok,"Billy Joe: 우리는 오늘 만날 거야, 그냥 모든 게 괜찮길 바래."
511,PJ chats,1,6,Billy Joe,10:17,All i wanna do is hold you At first until were both comfortable ok,"Billy Joe: 내가 원하는 건 처음에는 너를 안아주는 거야, 우리가 둘 다 편해질 때까지 괜찮지?  "
512,PJ chats,1,6,Billy Joe,10:18,Take it slow,Billy Joe: 천천히 가자.  
513,PJ chats,1,6,Billy Joe,10:18,I'm just as scared and excited as you are,Billy Joe: 나도 너만큼 무섭고 설레고 있어.  
514,PJ chats,1,6,decoy,10:18,Sounds good to me :))),decoy: 나한테는 좋게 들려 :)))  
515,PJ chats,1,6,Billy Joe,10:19,Less than 3 hours away Now....,Billy Joe: 이제 3시간도 안 남았어...  
516,PJ chats,1,6,Billy Joe,10:19,I promise to make your day nice,Billy Joe: 너의 하루를 멋지게 만들어줄게.  
517,PJ chats,1,6,Billy Joe,10:19,Just don't ruin my life please..,Billy Joe: 제발 내 인생을 망치지 마..  
518,PJ chats,1,6,decoy,10:20,Can't hardly wait :)))))),decoy: 기다릴 수 없어 :))))))  
519,PJ chats,1,6,decoy,10:20,I won't I swear,"decoy: 나는 안 그럴게, 맹세해.  "
520,PJ chats,1,6,Billy Joe,10:21,ok,Billy Joe: 좋아.  
521,PJ chats,1,6,Billy Joe,10:21,What time do you think you're going to start walking there,Billy Joe: 너는 언제쯤 거기로 걸어가기 시작할 것 같아?  
522,PJ chats,1,6,decoy,10:22,Omg I can't even concentrate on school now...,decoy: OMG 지금 학교에 집중도 못 하겠어...  
523,PJ chats,1,6,decoy,10:23,When u tell me...,decoy: 네가 말해줄 때...  
524,PJ chats,1,6,decoy,10:24,After mom leaves of course :),decoy: 엄마가 떠난 후에 물론 :)  
525,PJ chats,1,6,Billy Joe,10:24,If u Get there before me..Rite before the pond and that little house..there are picnic tables under like a coverd building. If no one is sitting there. U could go there..,Billy Joe: 네가 나보다 먼저 도착하면.. 연못 바로 앞에 있는 작은 집 근처에 피크닉 테이블이 있는 덮인 건물이 있어. 거기에 아무도 앉아 있지 않으면 거기로 가도 돼.  
526,PJ chats,1,6,decoy,10:25,ok,decoy: 알겠어.  
527,PJ chats,1,6,Billy Joe,10:25,Ok.. tell me when u start heading there ok and Tx when she leaves plz,"Billy Joe: 좋아.. 너가 거기로 가기 시작할 때 말해줘, 그리고 그녀가 떠날 때 문자해줘.  "
528,PJ chats,1,6,decoy,10:25,I will text u when she leaves she is getting on my case,"decoy: 그녀가 떠날 때 문자할게, 지금 나한테 잔소리하고 있어.  "
529,PJ chats,1,6,Billy Joe,10:25,Hope she really is going to work...lol,Billy Joe: 그녀가 정말로 일을 하러 가길 바래... ㅋㅋ  
530,PJ chats,1,6,decoy,10:26,Kk :),decoy: 알겠어 :)  
531,PJ chats,1,6,Billy Joe,10:26,K....Omg. she don't kno Ur texting Rite...,Billy Joe: 오mg. 그녀는 네가 문자하고 있는 걸 모르겠지...  
532,PJ chats,1,6,Billy Joe,10:27,Ok get sum work done,"Billy Joe: 좋아, 일 좀 해.  "
533,PJ chats,1,6,decoy,10:27,She doesn't know who just that I keep getting on my phone,"decoy: 그녀는 누가 문자하는지 모르고, 그냥 내가 계속 핸드폰을 만지고 있다고만 생각해.  "
534,PJ chats,1,6,Billy Joe,10:29,Erase Plzzzzz everything,Billy Joe: 제발 모든 걸 지워줘.  
535,PJ chats,1,6,decoy,10:29,I do... always,decoy: 나도... 항상 그래.
536,PJ chats,1,7,Billy Joe,12:24,?,Billy Joe: 뭐야?  
537,PJ chats,1,7,decoy,12:26,She is getting ready to leave,decoy: 그녀가 나갈 준비를 하고 있어.  
538,PJ chats,1,7,Billy Joe,12:26,Ok,Billy Joe: 알겠어.  
539,PJ chats,1,7,decoy,12:32,She just pulled out,decoy: 그녀가 방금 나갔어.  
540,PJ chats,1,7,Billy Joe,12:34,Ok..did u change clothes,Billy Joe: 알겠어.. 옷 바꿨니?  
541,PJ chats,1,7,decoy,12:36,well not yet... she just left,decoy: 아직 안 바꿨어... 그녀가 방금 나갔어.  
542,PJ chats,1,7,Billy Joe,12:36,Ok..change..lol...when I leaving,Billy Joe: 알겠어.. 바꿔.. 하하... 내가 언제 나가?  
543,PJ chats,1,7,decoy,12:37,changing.. when should I go,decoy: 바꾸고 있어.. 언제 가야 할까?  
544,PJ chats,1,7,Billy Joe,12:38,As soon as u change ok,"Billy Joe: 옷 바꾸자마자 가면 돼, 알겠지?  "
545,PJ chats,1,7,Billy Joe,12:38,Meet U there,Billy Joe: 거기서 만나.  
546,PJ chats,1,7,decoy,12:39,ok... will u be there soon I don't wanna sit by myself forever..,decoy: 알겠어... 곧 올 거야? 혼자 앉아 있고 싶지 않아.  
547,PJ chats,1,7,Billy Joe,12:39,I'm almost there Baby,"Billy Joe: 거의 다 왔어, 자기야.  "
548,PJ chats,1,7,Billy Joe,12:40,It's a beautiful day,Billy Joe: 날씨가 정말 좋아.  
549,PJ chats,1,7,Billy Joe,12:40,Little windy..but pretty,"Billy Joe: 바람이 조금 불긴 한데, 예쁘네.  "
550,PJ chats,1,7,decoy,12:40,oh ok I'll hurry,"decoy: 아, 알겠어. 서둘러야겠다.  "
551,PJ chats,1,7,Billy Joe,12:41,Yea. Hurry. What kind of skirt so I kno what to look for. Short or long..Jean?,"Billy Joe: 응. 서둘러. 어떤 치마 입을 건지 알려줘. 짧은 거야, 긴 거야? 청바지?  "
552,PJ chats,1,7,decoy,12:42,I got my jean skirt and black leggings,decoy: 청치마에 검은 레깅스를 입었어.  
553,PJ chats,1,7,Billy Joe,12:42,No bra...lol,Billy Joe: 브라 안 입었어... 하하.  
554,PJ chats,1,7,Billy Joe,12:42,Ok....what entrance U going in. At the big curvy top of hill?,Billy Joe: 알겠어... 어떤 입구로 들어갈 거야? 큰 구불구불한 언덕 꼭대기에서?  
555,PJ chats,1,7,decoy,12:43,I guess it's medium... lol,decoy: 중간 정도인 것 같아... 하하.  
556,PJ chats,1,7,decoy,12:44,it's faster for me to walk thru the back,decoy: 뒤쪽으로 걸어가는 게 더 빨라.  
557,PJ chats,1,7,Billy Joe,12:44,Ok,Billy Joe: 알겠어.  
558,PJ chats,1,7,decoy,12:44,What r u wearing so I know...,decoy: 너는 뭐 입고 있어? 알아야 할 것 같아서.  
559,PJ chats,1,7,Billy Joe,12:45,Ok..go threw the back..is the back closer to the pond,Billy Joe: 알겠어.. 뒤쪽으로 가. 뒤쪽이 연못에 더 가까워?  
560,PJ chats,1,7,Billy Joe,12:46,Jean black hoddi,Billy Joe: 검은 청바지에 후드티 입고 있어.  
561,PJ chats,1,7,decoy,12:46,yes,decoy: 응.  
562,PJ chats,1,7,Billy Joe,12:46,Ok. Tell me when u made it there,Billy Joe: 알겠어. 도착하면 알려줘.  
563,PJ chats,1,7,Billy Joe,12:47,No worries...I promise,Billy Joe: 걱정하지 마... 약속할게.  
564,PJ chats,1,7,decoy,12:51,I am leaving now,decoy: 지금 나가.  
565,PJ chats,1,7,Billy Joe,12:52,Ok.,Billy Joe: 알겠어.  
566,PJ chats,1,7,Billy Joe,12:52,Let me know when Ur here ok.,"Billy Joe: 여기 도착하면 알려줘, 알겠지?  "
567,PJ chats,1,7,decoy,12:52,still go to the picnic table by the cabin?,decoy: 오두막 옆 피크닉 테이블로 가는 거야?  
568,PJ chats,1,7,Billy Joe,12:53,No,Billy Joe: 아니.  
569,PJ chats,1,7,decoy,12:53,where then,decoy: 그럼 어디로 가?  
570,PJ chats,1,7,Billy Joe,12:53,Go by play area..,Billy Joe: 놀이 공간 쪽으로 가.  
571,PJ chats,1,7,decoy,12:54,ok which one,"decoy: 알겠어, 어느 쪽?  "
572,PJ chats,1,7,Billy Joe,12:54,Lots of people working here..could be hard...just keep coming tho,Billy Joe: 여기 일하는 사람들이 많아... 힘들 수도 있어... 그래도 계속 와.  
573,PJ chats,1,7,decoy,12:55,Ok,decoy: 알겠어.  
574,PJ chats,1,7,decoy,12:56,On my way :),decoy: 가는 중이야 :)  
575,PJ chats,1,7,Billy Joe,12:57,When u get here. We can meet up and walk together for a while and just talk ok.,"Billy Joe: 여기 도착하면 만나서 잠깐 같이 걷고 이야기하자, 알겠지?  "
576,PJ chats,1,7,decoy,12:57,Kk :),decoy: 알겠어 :)  
577,PJ chats,1,7,Billy Joe,12:58,I found a good spot....trust me..but we gotta walk together first..play it careful,Billy Joe: 좋은 자리를 찾았어... 나를 믿어.. 하지만 먼저 같이 걸어야 해.. 조심스럽게 행동하자.  
578,PJ chats,1,7,decoy,12:59,K about halfway there,decoy: 지금 반쯤 가는 중이야.  
579,PJ chats,1,8,Carlos Cabrera,22:07,Ok hello,Carlos Cabrera: 안녕  
580,PJ chats,1,8,decoy,22:11,heyy is this carlos,"decoy: 안녕, 이거 카를로스야?  "
581,PJ chats,1,8,Carlos Cabrera,22:11,Yes im,"Carlos Cabrera: 응, 나야  "
582,PJ chats,1,8,Carlos Cabrera,22:11,Mwwwak,Carlos Cabrera: Mwwwak  
583,PJ chats,1,8,Carlos Cabrera,22:11,Sexy,Carlos Cabrera: 섹시해  
584,PJ chats,1,8,decoy,22:13,^_^,decoy: ^_^  
585,PJ chats,1,8,Carlos Cabrera,22:14,What you doing bb,"Carlos Cabrera: 뭐 하고 있어, 베이비?  "
586,PJ chats,1,8,Carlos Cabrera,22:14,{=_=},Carlos Cabrera: {=_=}  
587,PJ chats,1,8,decoy,22:17,boredddd,decoy: 지루해  
588,PJ chats,1,8,Carlos Cabrera,22:18,I like to be there to bad you're not boring,"Carlos Cabrera: 네가 지루하지 않아서 아쉽다, 나는 거기 가고 싶어  "
589,PJ chats,1,8,Carlos Cabrera,22:19,I dread going to see that you are a minor,Carlos Cabrera: 네가 미성년자라는 게 걱정돼  
590,PJ chats,1,8,decoy,22:20,huh,decoy: huh  
591,PJ chats,1,8,Carlos Cabrera,22:20,Mee,Carlos Cabrera: 나도  
592,PJ chats,1,8,Carlos Cabrera,22:22,me cz. You are so. young,Carlos Cabrera: 너가 너무 젊어서 그래  
593,PJ chats,1,8,decoy,22:23,:( u dont like me?,decoy: :( 나를 싫어하는 거야?  
594,PJ chats,1,8,Carlos Cabrera,22:23,What i dont like you,Carlos Cabrera: 내가 너를 싫어한다고?  
595,PJ chats,1,8,Carlos Cabrera,22:23,Wowww,Carlos Cabrera: 와우  
596,PJ chats,1,8,Carlos Cabrera,22:23,Ok,Carlos Cabrera: 알겠어  
597,PJ chats,1,8,decoy,22:26,im confused,decoy: 혼란스러워  
598,PJ chats,1,8,Carlos Cabrera,22:27,Yea you like me so much,"Carlos Cabrera: 응, 너 나를 정말 좋아하잖아  "
599,PJ chats,1,8,decoy,22:29,haha do u like me,"decoy: 하하, 너는 나를 좋아해?  "
600,PJ chats,1,8,Carlos Cabrera,22:29,Yeaaa you like mee,"Carlos Cabrera: 응, 너 나를 좋아해  "
601,PJ chats,1,8,decoy,22:31,ya :),decoy: 응 :)  
